time
3.1915205695745015
3.9867432862857184
4.761932592253981
6.091423034903532
7.604626880583019
9.172098568937619
10.755551439728613
12.38717863304255
14.08102678264925
15.936384652695839
17.530109691383828
19.200199861119966
21.081397125064996
22.919849843645135
24.793718201156985
26.447236027768696
28.571899246000005
30.38024801924041
32.15857443236672
34.23743076633406
35.58184591237493
38.20622611387548
39.46018508100797
42.04462713726123
44.313932132939435
46.429406338249855
47.61019443131933
50.60353459438561
52.968982685357645
54.96331521490023
1.010109762478121
0.9677562485161264
0.772870488623435
0.6114706101707053
0.5707312211319332
0.5621974306825952
0.5676871277848147
0.5746848219776216
0.5825300244776672
0.5918686304217016
0.5992962320846296
0.6081905554291519
0.6220417008340025
0.6266613983313091
0.6387735660493751
0.6499308090934955
0.6623272217826817
0.671212405650038
0.6826262832901018
0.7029972575934418
0.7173245254019677
0.7332889417438022
0.7485841064935288
0.7677470491078822
0.7892124484728941
0.8057521403119704
0.8300963022405997
0.8547579297306599
0.8741664461164463
0.8987793614080658
